id,year,active_year,conflict_name,dyad_name,side_a,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low
361806.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-14,Pandemic violence in Ceará has already left 147 dead in July and 2,476 in the year""",Blog do Fernando Ribeiro,2020-07-14,"Pandemic violence in Ceará has already left 147 dead in July and 2,476 in the year",Blog do Fernando Ribeiro,Fortaleza town,Jardim Iracema neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-07-13 00:00:00.000,2020-07-13 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361807.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-14,Pandemic violence in Ceará has already left 147 dead in July and 2,476 in the year""",Blog do Fernando Ribeiro,2020-07-14,"Pandemic violence in Ceará has already left 147 dead in July and 2,476 in the year",Blog do Fernando Ribeiro,Fortaleza town,"Siqueira neighborhood, in Grande Bom Jardim.",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-07-13 00:00:00.000,2020-07-13 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361808.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-14,Pandemic violence in Ceará has already left 147 dead in July and 2,476 in the year""",Blog do Fernando Ribeiro,2020-07-14,"Pandemic violence in Ceará has already left 147 dead in July and 2,476 in the year",Blog do Fernando Ribeiro,Fortaleza town,"Condomínio Cidade Jardim, in the José Walter neighborhood",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-07-13 00:00:00.000,2020-07-13 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361809.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-14,Teenagers are shot at their doorsteps in the city of Groaíras by order of traffickers""",Blog do Fernando Ribeiro,2020-07-14,Teenagers are shot at their doorsteps in the city of Groaíras by order of traffickers,Blog do Fernando Ribeiro,Groaíras town,city of Groaíras,Ceará state,Groaíras municipality,-3.913330,-40.383330,POINT (-40.38333 -3.91333),2020-07-13 00:00:00.000,2020-07-13 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
381310.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2021-01-20,Teenager is apprehended on suspicion of killing six people in Forquilha""",Blog do Fernando Ribeiro,2021-01-20,Teenager is apprehended on suspicion of killing six people in Forquilha,Blog do Fernando Ribeiro,Forquilha town,"Edmundo Rodrigues neighborhood, on the outskirts of Forquilha",Ceará state,Forquilha municipality,-3.798330,-40.260560,POINT (-40.26056 -3.79833),2020-07-16 00:00:00.000,2020-07-16 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361810.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-18,Shooting on the promenade of Vila do Mar leaves two people dead on Friday""",Blog do Fernando Ribeiro,2020-07-18,Shooting on the promenade of Vila do Mar leaves two people dead on Friday,Blog do Fernando Ribeiro,Fortaleza town,Barra do Ceará,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-07-17 00:00:00.000,2020-07-17 00:00:00.000,0.0,0.0,1.0,1.0,2,2.0,2.0
361812.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-20,Pandemic violence: 21 people murdered in another bloody weekend""",Blog do Fernando Ribeiro,2020-07-20,Pandemic violence: 21 people murdered in another bloody weekend,Blog do Fernando Ribeiro,Fortaleza town,"Colônia neighborhood, in the Greater Barra do Ceará",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-07-17 00:00:00.000,2020-07-17 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
361815.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-21,Woman is kidnapped and spends three days in the woods being tortured in Pacoti""",Blog do Fernando Ribeiro,2020-07-21,Woman is kidnapped and spends three days in the woods being tortured in Pacoti,Blog do Fernando Ribeir,Pacoti town,rural area of ​​the municipality of Pacoti,Ceará state,Pacoti municipality,-4.225000,-38.923330,POINT (-38.92333 -4.225),2020-07-18 00:00:00.000,2020-07-20 00:00:00.000,0.0,0.0,0.0,0.0,0,1.0,0.0
361811.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-20,Pandemic violence: 21 people murdered in another bloody weekend""",Blog do Fernando Ribeiro,2020-07-20,Pandemic violence: 21 people murdered in another bloody weekend,Blog do Fernando Ribeiro,Quixeramobim town,city of Quixeramobim,Ceará state,Quixeramobim municipality,-5.199170,-39.292780,POINT (-39.29278 -5.19917),2020-07-18 00:00:00.000,2020-07-18 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
361814.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-21,Another “new girl” is murdered in Fortaleza. Crime happened in Granja Portugal""",Blog do Fernando Ribeiro,2020-07-21,Another “new girl” is murdered in Fortaleza. Crime happened in Granja Portugal,Blog do Fernando Ribeiro,Fortaleza town,Granja Portugal neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-07-20 00:00:00.000,2020-07-20 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361817.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-23,Young man is murdered for entering the neighborhood dominated by a rival faction""",Blog do Fernando Ribeiro,2020-07-23,Young man is murdered for entering the neighborhood dominated by a rival faction,Blog do Fernando Ribeir,Fortaleza town,Fortaleza,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-07-23 00:00:00.000,2020-07-23 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361819.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-25,Pandemic violence: Young man is shot, stoned and burned""",Blog do Fernando Ribeiro,2020-07-25,"Pandemic violence: Young man is shot, stoned and burned",Blog do Fernando Ribeiro,Fortaleza town,Conjunto Esperança neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-07-23 00:00:00.000,2020-07-23 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361818.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-25,Pandemic violence: Young man is shot, stoned and burned""",Blog do Fernando Ribeiro,2020-07-25,"Pandemic violence: Young man is shot, stoned and burned",Blog do Fernando Ribeiro,Fortaleza town,Granja Portugal,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-07-24 00:00:00.000,2020-07-24 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361820.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-27,Bullet pandemic: two women and one man are killed by gunmen in Açude Casthões""",Blog do Fernando Ribeiro,2020-07-27,Bullet pandemic: two women and one man are killed by gunmen in Açude Casthões,Blog do Fernando Ribeiro,Castanhão area,"district of Castanhão, in the municipality of Alto Santo (247 km from Fortaleza)",Ceará state,Alto Santo municipality,-5.456390,-38.417500,POINT (-38.4175 -5.45639),2020-07-26 00:00:00.000,2020-07-26 00:00:00.000,0.0,0.0,0.0,3.0,3,3.0,3.0
361823.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-28,Pandemic violence leaves six dead in murders in the Jaguaribe Valley""",Blog do Fernando Ribeiro,2020-07-28,Pandemic violence leaves six dead in murders in the Jaguaribe Valley,Blog do Fernando Ribeiro,Alto Santo municipality,"Alto Santo , this time in the countryside. At Sítio Tibolo",Ceará state,Alto Santo municipality,-5.524100,-38.209160,POINT (-38.20916 -5.5241),2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361824.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-28,Pandemic violence leaves six dead in murders in the Jaguaribe Valley""",Blog do Fernando Ribeiro,2020-07-28,Pandemic violence leaves six dead in murders in the Jaguaribe Valley,Blog do Fernando Ribeiro,Jaguaretama town,city of Jaguaretama,Ceará state,Jaguaretama municipality,-5.612780,-38.766940,POINT (-38.76694 -5.61278),2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361825.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-28,Pandemic violence leaves six dead in murders in the Jaguaribe Valley""",Blog do Fernando Ribeiro,2020-07-28,Pandemic violence leaves six dead in murders in the Jaguaribe Valley,Blog do Fernando Ribeiro,Jaguaribara town,city of Jaguaribara,Ceará state,Jaguaribara municipality,-5.658060,-38.620000,POINT (-38.62 -5.65806),2020-07-28 00:00:00.000,2020-07-28 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361826.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-30,Police suspect woman was killed in Caucaia by order of faction chief""",Blog do Fernando Ribeiro,2020-07-30,Police suspect woman was killed in Caucaia by order of faction chief,Blog do Fernando Ribeiro,Caucaia town,Caucaia,Ceará state,Caucaia municipality,-3.736110,-38.653060,POINT (-38.65306 -3.73611),2020-07-28 00:00:00.000,2020-07-28 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361831.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-03,Violence pandemic leaves 24 dead in Ceará on its first weekend in August""",Blog do Fernando Ribeiro,2020-08-03,Violence pandemic leaves 24 dead in Ceará on its first weekend in August,Blog do Fernando Ribeiro,Fortaleza town,"Maranguapinho River, in the Bonsucesso neighborhood",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-08-01 00:00:00.000,2020-08-01 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361832.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-03,Violence pandemic leaves 24 dead in Ceará on its first weekend in August""",Blog do Fernando Ribeiro,2020-08-03,Violence pandemic leaves 24 dead in Ceará on its first weekend in August,Blog do Fernando Ribeiro,Caucaia town,Tabapuazinho neighborhood,Ceará state,Caucaia municipality,-3.736110,-38.653060,POINT (-38.65306 -3.73611),2020-08-01 00:00:00.000,2020-08-02 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361833.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-03,Violence pandemic leaves 24 dead in Ceará on its first weekend in August""",Blog do Fernando Ribeiro,2020-08-03,Violence pandemic leaves 24 dead in Ceará on its first weekend in August,Blog do Fernando Ribeiro,Caucaia town,Grulo neighborhood,Ceará state,Caucaia municipality,-3.736110,-38.653060,POINT (-38.65306 -3.73611),2020-08-01 00:00:00.000,2020-08-02 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
361828.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-03,Filmed execution: fake civil police invade a restaurant and kill young man""",Blog do Fernando Ribeiro,2020-08-03,Filmed execution: fake civil police invade a restaurant and kill young man,Blog do Fernando Ribeiro,Fortaleza town,neighborhood of Fátima,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-08-02 00:00:00.000,2020-08-02 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361829.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-03,Violence pandemic leaves 24 dead in Ceará on its first weekend in August""",Blog do Fernando Ribeiro,2020-08-03,Violence pandemic leaves 24 dead in Ceará on its first weekend in August,Blog do Fernando Ribeiro,Fortaleza town,near the Parangaba Fair in Fortaleza.,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-08-02 00:00:00.000,2020-08-02 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361830.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-03,Violence pandemic leaves 24 dead in Ceará on its first weekend in August""",Blog do Fernando Ribeiro,2020-08-03,Violence pandemic leaves 24 dead in Ceará on its first weekend in August,Blog do Fernando Ribeiro,Fortaleza town,Caça e Pesca neighborhood on the east side of Fortaleza,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-08-02 00:00:00.000,2020-08-02 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
381311.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2021-01-20,Teenager is apprehended on suspicion of killing six people in Forquilha""",Blog do Fernando Ribeiro,2021-01-20,Teenager is apprehended on suspicion of killing six people in Forquilha,Blog do Fernando Ribeiro,Forquilha town,"Edmundo Rodrigues neighborhood, on the outskirts of Forquilha",Ceará state,Forquilha municipality,-3.798330,-40.260560,POINT (-40.26056 -3.79833),2020-08-03 00:00:00.000,2020-08-03 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361834.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-05,Bullet pandemic: on 4 August, 29 people were murdered in Ceará""",Blog do Fernando Ribeiro,2020-08-05,"Bullet pandemic: on 4 August, 29 people were murdered in Ceará",Blog do Fernando Ribeiro,Maranguape town,"Novo Parque Iracema neighborhood, Maranguape",Ceará state,Maranguape municipality,-3.890830,-38.685560,POINT (-38.68556 -3.89083),2020-08-04 00:00:00.000,2020-08-04 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361835.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-05,Bullet pandemic: on 4 August, 29 people were murdered in Ceará""",Blog do Fernando Ribeiro,2020-08-05,"Bullet pandemic: on 4 August, 29 people were murdered in Ceará",Blog do Fernando Ribeiro,Fortaleza town,"Parque Genibaú neighborhood, on the west side of Fortaleza",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-08-04 00:00:00.000,2020-08-04 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361836.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-06,Bullet pandemic: seven more people are murdered in the last 24 hours in Ceará""",Blog do Fernando Ribeiro,2020-08-06,Bullet pandemic: seven more people are murdered in the last 24 hours in Ceará,Blog do Fernando Ribeiro,Horizonte town,Horizonte,Ceará state,Horizonte municipality,-4.100000,-38.483330,POINT (-38.48333 -4.1),2020-08-05 00:00:00.000,2020-08-05 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361837.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-07,Seven people were killed in Ceará in the last 24 hours amid a bullet pandemic""",Blog do Fernando Ribeiro,2020-08-07,Seven people were killed in Ceará in the last 24 hours amid a bullet pandemic,Blog do Fernando Ribeiro,Fortaleza town,Conjunto Ceará,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-08-05 00:00:00.000,2020-08-05 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361838.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-06,Bullet pandemic: seven more people are murdered in the last 24 hours in Ceará""",Blog do Fernando Ribeiro,2020-08-06,Bullet pandemic: seven more people are murdered in the last 24 hours in Ceará,Blog do Fernando Ribeiro,Fortaleza town,"Moura Brasil neighborhood, in the Central zone of the Capital.",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-08-05 00:00:00.000,2020-08-05 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361841.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-08,Two murdered men and a PM shot on duty for the past 24 hours in the Capital""",Blog do Fernando Ribeiro,2020-08-08,Two murdered men and a PM shot on duty for the past 24 hours in the Capital,Blog do Fernando Ribeiro,Fortaleza town,Parque Santa Rosa neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-08-07 00:00:00.000,2020-08-07 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361840.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-08,Two murdered men and a PM shot on duty for the past 24 hours in the Capital""",Blog do Fernando Ribeiro,2020-08-08,Two murdered men and a PM shot on duty for the past 24 hours in the Capital,Blog do Fernando,Fortaleza town,Maraponga neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-08-08 00:00:00.000,2020-08-08 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361842.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-10,Two homosexuals are murdered over the weekend in Grande Fortaleza""",Blog do Fernando Ribeiro,2020-08-10,Two homosexuals are murdered over the weekend in Grande Fortaleza,Blog do Fernando Ribeiro,Caucaia municipality,"town of Tanupaba, in the municipality of Caucaia",Ceará state,Caucaia municipality,-3.728600,-38.656770,POINT (-38.65677 -3.7286),2020-08-09 00:00:00.000,2020-08-09 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361843.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-10,Two homosexuals are murdered over the weekend in Grande Fortaleza""",Blog do Fernando Ribeiro,2020-08-10,Two homosexuals are murdered over the weekend in Grande Fortaleza,Blog do Fernando Ribeiro,Fortaleza town,Granja Lisboa neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-08-09 00:00:00.000,2020-08-09 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361844.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-11,Faction gangsters celebrate rival's death with fireworks""",Blog do Fernando Ribeiro,2020-08-11,Faction gangsters celebrate rival's death with fireworks,Blog do Fernando Ribeiro,Fortaleza town,Fortaleza,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-08-10 00:00:00.000,2020-08-10 00:00:00.000,1.0,0.0,0.0,0.0,1,1.0,1.0
361847.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-13,Mystery: missing app driver's body found with torture marks""",Blog do Fernando Ribeiro,2020-08-13,Mystery: missing app driver's body found with torture marks,Blog do Fernando Ribeiro,Itaitinga town,Itaitinga,Ceará state,Itaitinga municipality,-3.969440,-38.528060,POINT (-38.52806 -3.96944),2020-08-10 00:00:00.000,2020-08-12 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361845.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-08-12,Bullet pandemic: faction war causes the murder of two young people in Crato""",Blog do Fernando Ribeiro,2020-08-12,Bullet pandemic: faction war causes the murder of two young people in Crato,Blog do Fernando Ribeiro,Crato town,city of Crato,Ceará state,Crato municipality,-7.234170,-39.409440,POINT (-39.40944 -7.23417),2020-08-12 00:00:00.000,2020-08-12 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
